Netflows,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,First_Protocol_ICMP,First_Protocol_ICMP6,First_Protocol_TCP,First_Protocol_UDP,Type_mine
-0.5024234240711668,0.8564563899627045,0.7977002811820634,0.7164666282415989,-0.4134095288640815,0.5596325193762295,0.8963036929233906,-0.3696841503864407,-0.3631760797380424,-0.3920046761255996,0.18056088720257749,-0.2867635886495132,-0.5565309969411232,-0.5411138691463101,-0.33911305561290106,1.0950234997095307,-0.4800262772344546,-0.36446801768661113,1.1399220511658859,-0.3363976012139445,-0.1306955348218978,-0.16954894324502762,-0.23935621375311597,0.13399689800931508,0.24669560611724847,0.2530578913893972,0,0,1,0,1
-0.5024234240711668,0.8590698689619296,0.8003875371738257,0.7192781052514772,-0.4132835070197601,0.5626957628930842,0.8988587224398712,-0.3245856646314103,-0.35912538928605386,-0.36404906299724765,-0.8025620708985672,-0.2819270268859769,-0.5565309969411232,-0.5411138691463101,2.505181279609042,-0.656582187636875,-0.4800262772344546,2.3876681644936046,-0.6345252536165744,-0.3363976012139445,2.173923181833349,2.1662853568367497,2.123810178867388,1.930688757334845,1.9584501966114385,1.9209584223986256,0,0,1,0,1
0.17101544341938094,-0.6913217443408417,-0.523862507208999,-0.4399338683345505,0.4322412491694596,-0.3551801948875527,-0.6255036966968813,0.5483921667695355,0.3200492595904497,0.22301881269814355,1.6184618123164967,0.5201156850735945,0.38778922145933015,-0.06986489171261412,-0.48742100498647867,-0.8248375027208423,-0.4864610276774996,-0.5079706322091426,-0.7338889907864932,-0.3615703116958083,-0.3388546447133395,-0.3581566817609475,-0.3454864409666117,-0.4106692420868299,-0.45438462758975734,-0.5037263646662292,0,0,1,0,0
-0.2936051705857256,-0.5881753022112015,-0.5609763482530182,-0.6215207934597852,-0.21924393699204114,-0.5906493202756851,-0.6255036966968813,-0.34783519455481104,-0.3590187921688963,-0.36404906299724765,-0.9329763408507599,-0.2862105167418554,-0.20441159346976767,-0.19986460962535785,-0.48742100498647867,-0.8231796249599325,1.9345745902349847,-0.5079706322091426,-0.7338889907864932,-0.35858842037151034,-0.3537231525627281,-0.3581566817609475,-0.4233152742565085,-0.42008794864347765,-0.47932583711382915,-0.5636141069932643,0,0,1,0,0
-0.43977794802553444,-0.6556256379094358,-0.685186991787838,-0.7590598319174252,-0.4289944413703629,-0.5617180022311898,-0.6053918177719737,-0.33396951104627687,-0.3592719603221456,-0.36404906299724765,-0.8092499821781668,-0.283300220123819,-0.5565309969411232,-0.5411138691463101,2.39715323631965,-0.656582187636875,-0.4800262772344546,2.2831403443783675,-0.6345252536165744,-0.3363976012139445,-0.2682292324287432,-0.19131137461224912,-0.18275342590591828,-0.3437449169831493,-0.355730531618024,-0.3218721227219399,0,0,1,0,1
-0.5024234240711668,0.788664766198273,0.727958561106404,0.6434629313440543,-0.41668014402580195,0.4800498226164249,0.8300627570051554,-0.37108472447821184,-0.3636912991376374,-0.3920046761255996,0.11702573004638106,-0.28744148333746516,-0.5565309969411232,-0.5411138691463101,-0.33911305561290106,1.0950234997095307,-0.4800262772344546,-0.36446801768661113,1.1399220511658859,-0.3363976012139445,-0.20503807406884125,-0.24209038113576603,-0.3101096985621131,-0.048196206945839606,0.006775307213626715,-0.01709040968531546,0,0,1,0,1
0.06138586033952433,-0.7005548991778833,-0.16335428730506382,-0.029102019660211545,0.8908889490464115,0.4062053144163618,-0.6255036966968813,-0.274725226964358,-0.354115324779647,-0.33609344986889567,-0.8426895385761649,-0.27621741893341145,0.2597458020152009,0.17388457937378038,-0.48742100498647867,-0.8231796249599325,-0.48227582413730774,-0.5079706322091426,-0.8032951861288461,-0.3615703116958083,-0.3537231525627281,-0.3291401066046521,-0.38086318337111025,-0.4224426252826396,-0.4767004466376111,-0.5581557890148054,0,0,1,0,0
-0.35103019029422194,-0.7009486931004184,-0.8044768509839731,-0.9584301619000184,-0.48695245752182087,-1.2500479272186578,-0.6255036966968813,-0.361420763244991,-0.35911650619295743,-0.3920046761255996,-0.4213511279613886,-0.2855217803038435,-0.31644958548338076,-0.23236453910354377,-0.48742100498647867,-0.8258784957335066,-0.4864610276774996,-0.52730927065551,0.5217499331673385,-0.3363976012139445,-0.36859166041211683,-0.4016815444953905,-0.4162399257756088,-0.4244293836969325,-0.4848795477365982,-0.5254827588620584,0,0,0,1,0
0.9332020686412411,-0.7009486931004184,-0.5877408777790138,-0.5899782547592083,0.8688192944001739,-0.4712814386038194,-0.6255036966968813,1.4416783225011627,0.9737694051990299,0.8100866883935347,1.6050859897572973,1.2958177946443645,0.7399086249306857,0.7101334157638483,-0.48742100498647867,-0.8248375027208423,-0.4836883303321225,-0.5079706322091426,-0.8049746832586835,-0.36344266206222786,-0.36859166041211683,-0.3581566817609475,-0.32426039552391256,-0.4236199636022206,-0.47932583711382915,-0.45244892675591813,0,0,1,0,0
0.1657949870822449,-0.7009486931004184,-0.8044768509839731,-0.8518300921664756,-0.2774803410970855,-0.8987364237635705,-0.6255036966968813,0.915482636222749,2.811423757158055,2.235822957939485,1.8893222191402812,0.9484198771151453,0.21172951972365242,0.22263447359105928,-0.48742100498647867,-0.8231796249599325,-0.48227582413730774,-0.5079706322091426,-0.8032951861288461,-0.3615703116958083,-0.36859166041211683,-0.4016815444953905,-0.4516166681801074,-0.42479730192180154,-0.4874039616560386,-0.57283943315404,0,0,1,0,0
0.6147542320759434,-0.5415054718051486,-0.5550076691155358,-0.1219910149866024,1.5947871902092279,-0.06774070866619016,-0.6255036966968813,0.6608582663387573,0.2659290149002304,0.27893003895484747,1.1436201114649234,0.46886972828746565,0.46781635861191095,0.46638394467745375,-0.48742100498647867,-0.8248375027208423,-0.4836883303321225,-0.5079706322091426,-0.8049746832586835,-0.2353600277371526,-0.3239861368639508,-0.31463181902650444,-0.2676576076767148,-0.4153785953651538,-0.4639774004836311,-0.423235393913462,0,0,1,0,0
-0.20485741285441314,-0.16026438687398,-0.2451386952875258,-0.32523861064948617,0.2479208130791197,-0.3539290109158798,-0.6255036966968813,-0.3318686499086202,-0.35997816622331463,-0.36404906299724765,-1.0098873205661556,-0.285616360307655,-0.07636817402563842,-0.053614926973521146,-0.48742100498647867,-0.8248375027208423,2.6799593407431543,-0.5079706322091426,-0.8049746832586835,-0.2353600277371526,-0.3239861368639508,-0.3436483941827998,-0.3950138803329097,-0.4106692420868299,-0.47609458729694537,-0.5586939330408507,0,0,1,0,0
-0.5024234240711668,2.140521235515707,2.1186743039387497,2.0991959714078874,-0.35146098984927193,2.066939397171609,2.1510232781883465,-0.36492219847441887,-0.36268306807118855,-0.3920046761255996,0.42132569326816394,-0.28397697357492263,-0.5565309969411232,-0.5411138691463101,-0.33911305561290106,1.0950234997095307,-0.4800262772344546,-0.36446801768661113,1.1399220511658859,-0.3363976012139445,0.12206909861770991,0.07709194558348301,0.0012056345974742503,0.8777067977596175,1.2329336361642491,1.3662856869819917,0,0,1,0,1
-0.5024234240711668,0.8650857274518589,0.8065749778543563,0.7257534075049993,-0.41299334014002104,0.5697529335707461,0.9047383686765916,-0.32500583685894163,-0.3591520385653433,-0.36404906299724765,-0.7992181152587674,-0.2819338743070673,-0.5565309969411232,-0.5411138691463101,-0.2823829588760143,1.438358417404931,-0.4800262772344546,-0.30957603625038366,1.4877341893333884,-0.3363976012139445,2.155337547021613,2.144522925469528,2.099046459184239,1.9585033751349454,1.9560267592487757,1.9027384032310939,0,0,1,0,1
1.8520023839771822,-0.7009486931004184,-0.5608251057047381,-0.5760749426077911,2.014954278241536,-0.14100585088922252,-0.6255036966968813,0.9413932569205149,0.3737786481844245,0.47461933085331115,0.9362948617973349,0.5914899214642375,1.396131149581848,1.327632075849381,-0.48742100498647867,-0.8248375027208423,-0.4836883303321225,-0.5079706322091426,-0.8049746832586835,-0.36344266206222786,-0.36859166041211683,-0.3581566817609475,-0.28180830463851425,-0.4240614654720634,-0.47609458729694537,-0.3879485213484953,0,0,1,0,0
-0.30926653959713374,-0.38811880103847,-0.07436965372055289,-0.1844329440521631,-0.008240180202100897,-0.3041836619731614,-0.6253908239069966,-0.34433375932538324,-0.360804293881286,-0.36404906299724765,-0.9630719416089581,-0.28614817667901127,-0.1884061660392515,-0.2161145743644508,-0.48742100498647867,-0.8248375027208423,1.9974572734263674,-0.5079706322091426,-0.8049746832586835,-0.2353600277371526,-0.3239861368639508,-0.3581566817609475,-0.40916457729470906,-0.4177332720043157,-0.47932583711382915,-0.5611540200170575,0,0,1,0,0
-0.4919825113968947,0.296466993007183,0.3676447959074005,0.41912431081218976,-0.3786130611477002,0.23550190909886337,0.3490040570979843,-0.3643619688377104,-0.3627052758039297,-0.3920046761255996,0.003331238293187459,-0.28497926483703345,-0.5405255695106069,-0.5248639044072172,-0.33936928911216435,1.2014746740786493,2.267559846901499,-0.36471594894874404,1.2477613901305658,3.283479773863982,-0.15671542355832802,-0.16229479945595376,-0.19336644862726785,-0.3613681999543769,0.15531182223350365,0.40135500942386526,0,0,1,0,1
-0.5024234240711668,2.2160062798800677,2.1964291783134633,2.180690639848087,-0.34781458894674583,2.1558905650493583,2.2246881653321786,-0.36912392074973227,-0.36465067319205574,-0.3920046761255996,-0.876129094974163,-0.2882287941082579,-0.5565309969411232,-0.5411138691463101,2.1078143689515714,-0.27102921998342133,-0.4800262772344546,2.003176363177879,-0.24394452574739697,-0.3363976012139445,-0.10095851912312043,-0.14053236808873223,-0.21105481982951713,-0.190911686372545,-0.2718695012142118,-0.3668263683262194,0,0,1,0,1
-0.16831421849446093,-0.3903306102367093,-0.4479765586094606,-0.5321966774792538,0.11044909260660585,-0.3470752346769624,-0.6250675972814178,-0.33677065922981914,-0.3606888136710319,-0.36404906299724765,-1.0266070987651545,-0.2862023854293105,-0.14038988374770303,-0.15111471540807894,-0.5038199489393276,-0.8108419299950219,-0.48227582413730774,-0.5238382329856492,-0.7907966028370323,-0.3615703116958083,-0.3537231525627281,-0.3654108255500213,-0.40916457729470906,-0.4153785953651538,-0.4823551338171577,-0.5611540200170575,0,0,1,0,0
-0.5024234240711668,2.3514503868896353,2.335669550083618,2.3263390013855036,-0.3412847575840977,2.3145505542060247,2.357128992517782,-0.3621210502908766,-0.36292735313134133,-0.3920046761255996,-0.013388539905811599,-0.28417982842472644,-0.5565309969411232,-0.5411138691463101,-0.33931804241231167,1.217745009313625,-0.4800262772344546,-0.36466636269631747,1.264243896846645,-0.3363976012139445,0.2558856692622081,0.22217482136495983,0.15686330117726793,0.8742483664458484,1.1611393042953624,1.2587721983499525,0,0,1,0,1
-0.41889612267699033,-0.6763628258701385,-0.7495028854439488,-0.6740893354393709,-0.43101991004813983,-0.8419462310788712,-0.6250778584441345,-0.3307481906352033,-0.3587256500967129,-0.36404906299724765,-0.8025620708985672,-0.28275470891028187,-0.5565309969411232,-0.5411138691463101,-0.2823829588760143,1.438358417404931,-0.4800262772344546,-0.30957603625038366,1.4877341893333884,-0.3363976012139445,-0.3239861368639508,-0.3073776752374306,0.04365772548287253,-0.3688369399192187,-0.37395680011638416,-0.4369772860071173,0,0,1,0,1
-0.04824372274033227,-0.7009486931004184,-0.8044768509839731,-0.9593178479544197,-0.43182442336987814,-0.9863069748449909,-0.6255036966968813,0.33690547891209477,1.5526494914698836,1.257376498447166,1.7488760822686893,0.36306979705550274,0.14770781000158778,0.14138464989559443,-0.48742100498647867,-0.8231796249599325,-0.4836883303321225,-0.5079706322091426,-0.8032951861288461,-0.36344266206222786,-0.36859166041211683,-0.4016815444953905,-0.43746597121830794,-0.42479730192180154,-0.4874039616560386,-0.5679961369196327,0,0,1,0,0
1.2098862545094506,-0.7009486931004184,-0.8044768509839731,-0.9305175241352731,-0.07058603632810265,-0.39851553727588795,-0.6255036966968813,0.4962908105556495,0.4071168965754616,0.3907524914682553,1.324193716014113,0.39655311556925305,0.8039303346527502,0.4988838741556397,-0.48742100498647867,-0.8248375027208423,-0.4800262772344546,-0.5079706322091426,-0.5989433493076924,-0.3615703116958083,-0.36859166041211683,-0.4016815444953905,-0.43746597121830794,-0.42479730192180154,-0.4878078678831491,-0.5699372992992959,0,0,1,0,0
-0.5024234240711668,0.771012297297429,0.7097986522736295,0.624454010867005,-0.4175317730521509,0.45932824373581316,0.812813742478232,-0.3684236337038467,-0.3627941067348944,-0.3920046761255996,0.05014661725038482,-0.28644889258856576,-0.5565309969411232,-0.5411138691463101,-0.33931804241231167,1.217745009313625,-0.4800262772344546,-0.36466636269631747,1.264243896846645,-0.3363976012139445,-0.06750437646199588,-0.10426164914336303,-0.17214040318456872,0.23031788928003297,0.35807274824296176,0.37233367087642527,0,0,1,0,1
-0.5024234240711668,0.7324624975740518,0.6701406955067557,0.5829419662083204,-0.4193915768330711,0.41407606284900345,0.7751450141448974,-0.37136483929656605,-0.3635536111946422,-0.3920046761255996,0.3477586691925681,-0.28734233838626005,-0.5565309969411232,-0.5411138691463101,-0.33911305561290106,1.2572256332013387,-0.4800262772344546,-0.36446801768661113,1.3042393633804488,-0.3363976012139445,-0.21990658191822995,-0.2565986687139137,-0.32426039552391256,-0.02409756321691668,0.04186466069384917,0.023750878005618262,0,0,1,0,1
-0.4919825113968947,-0.7009486931004184,-0.8044768509839731,-0.9606182797538607,-0.48854539896506755,-1.2685568211444394,-0.6255036966968813,-0.3738858726617541,-0.11916195392466866,1.928311213527613,-0.9797917198079572,-0.2888041201344596,-0.5405255695106069,-0.5248639044072172,-0.5074072179290133,0.9313562649406395,2.4366943849695026,-0.52730927065551,0.9741205321854199,3.5076763936652644,-0.36859166041211683,-0.4016815444953905,-0.4657673651419068,-0.423436004489786,-0.4837688056120444,-0.5680922340671408,0,0,0,1,0
-0.35103019029422194,-0.7009486931004184,-0.8044768509839731,-0.9606182797538607,-0.48854539896506755,-1.2685568211444394,-0.6255036966968813,-0.370104322613972,-0.35870788391052,-0.33609344986889567,-0.9998554536467561,-0.2885091104091471,-0.33245501291389695,-0.3136143627990086,-0.5074072179290133,1.0519957885194051,1.5952592132139298,-0.52730927065551,0.7460995032553941,3.3897876668906957,-0.36859166041211683,-0.4016815444953905,-0.4657673651419068,-0.4247237182768277,-0.4872020085424834,-0.569379935843749,0,0,0,1,0
0.3954950659162302,-0.7009486931004184,-0.7664798614883896,-0.6320288478044003,0.18887026986322292,-0.6236608540307588,-0.6255036966968813,0.3846650554414903,0.18525720494467413,0.11119636018473569,1.5883662115582982,0.36971051162175983,0.14770781000158778,0.04388486146103665,-0.48742100498647867,-0.8248375027208423,1.284821740620199,-0.5079706322091426,-0.8049746832586835,-0.2353600277371526,-0.36859166041211683,-0.379919113128169,-0.4233152742565085,-0.42479730192180154,-0.484122223560766,-0.5611540200170575,0,0,1,0,0
-0.4711006860483506,-0.6637259788959846,-0.5987761822838794,-0.563233178588309,-0.4473856513687343,-0.7450503531543913,-0.6074030056644645,-0.34447381673456035,-0.35874785782945406,-0.36404906299724765,-0.7992181152587674,-0.2846662806313586,-0.5565309969411232,-0.5411138691463101,-0.2823829588760143,1.438358417404931,-0.4800262772344546,-0.30957603625038366,1.4877341893333884,-0.3363976012139445,-0.3054005020522149,-0.08249921777614151,0.16040097541771778,-0.3526853298474673,-0.3027683275881631,-0.2581404944945817,0,0,1,0,1
1.9407501417084947,-0.7009486931004184,-0.7653131332588005,-0.539117236272802,1.7635659031891793,-0.34258823008889405,-0.6255036966968813,1.0223464394248862,0.4796118193357209,0.5305305571100151,1.1135245107067249,0.7204772176728615,1.2360768752766864,1.1976323579366372,-0.48742100498647867,-0.8231796249599325,-0.4836883303321225,-0.5079706322091426,-0.8032951861288461,-0.36344266206222786,-0.36859166041211683,-0.37266496933909515,-0.3950138803329097,-0.4236199636022206,-0.48210269242521364,-0.524252715373955,0,0,1,0,0
-0.5024234240711668,0.7973544854222159,0.7370439170423727,0.6531257050190324,-0.4162540762023877,0.4907496027879723,0.838415343456622,-0.3695440929772636,-0.36322049520352473,-0.3920046761255996,0.053490572890184634,-0.2868924057587768,-0.5565309969411232,-0.5411138691463101,-0.33911305561290106,1.0950234997095307,-0.4800262772344546,-0.36446801768661113,1.1399220511658859,-0.3363976012139445,-0.12697840785955064,-0.16229479945595376,-0.2287431910317664,0.10997183792536598,0.20110469073215367,0.19618759949411582,0,0,1,0,1
-0.18919604384300506,-0.5479925703557116,-0.4896951950966507,-0.6243746758544285,-0.12272209658215114,-0.6279691180514452,-0.6255036966968813,-0.3206640571744511,-0.3472886677350129,-0.30813783674054374,-0.7189631799035718,-0.28002786611562647,-0.012346464303573784,-0.03736496223442818,-0.48742100498647867,-0.8231796249599325,2.419535050454716,-0.5079706322091426,-0.7338889907864932,-0.35858842037151034,-0.3239861368639508,-0.3436483941827998,-0.3667124864093108,-0.4106692420868299,-0.4704399001173987,-0.49071481089363533,0,0,1,0,0
-0.24662106355150137,-0.15652859519552959,-0.16017819379118176,-0.278864081871152,0.2071349513967933,-0.07464995611567447,-0.6255036966968813,-0.3318686499086202,-0.36114629296549994,-0.36404906299724765,-1.016575231845755,-0.28569054070280125,-0.09237360145615457,-0.15111471540807894,-0.48742100498647867,-0.8248375027208423,-0.4800262772344546,-0.5079706322091426,-0.7338889907864932,-0.3615703116958083,-0.3239861368639508,-0.3291401066046521,-0.38086318337111025,-0.4089032346074585,-0.47609458729694537,-0.5605389982730058,0,0,1,0,0
-0.3875733846541741,-0.6811946772996453,-0.6567344873926448,-0.7130584705250175,-0.41072026070279855,-0.8792167211119054,-0.6255036966968813,-0.31814302380926307,-0.3591786878446327,-0.36404906299724765,-0.8092499821781668,-0.28116040103306145,-0.5565309969411232,-0.5411138691463101,2.39715323631965,-0.656582187636875,-0.4800262772344546,2.2831403443783675,-0.6345252536165744,-0.3363976012139445,-0.3537231525627281,-0.19131137461224912,-0.09431156989467188,-0.3781820628308926,-0.36860504260717036,-0.31139753364355927,0,0,1,0,1
-0.5024234240711668,0.7710372375791896,0.709822959111746,0.624478040585038,-0.41753063315607164,0.4593528976071759,0.8128393953850239,-0.36814351888549246,-0.3630872488070777,-0.3920046761255996,-0.18058632189580218,-0.28678084985684527,-0.5565309969411232,-0.5411138691463101,-0.33931804241231167,1.35006678781229,-0.4800262772344546,-0.36466636269631747,1.3982912026513468,-0.3363976012139445,-0.05263586861260719,-0.08975336156521535,-0.15798970622276928,0.1461749912524807,0.24058652443220255,0.23739405634558025,0,0,1,0,1
0.49990419265895075,-0.7009486931004184,-0.74218922793069,-0.704444523366545,0.0894408078653063,-0.5361334472242237,-0.6255036966968813,-0.28733039379029823,-0.34955829802115995,-0.33609344986889567,-0.769122514500569,-0.2758921664316163,0.32376751173726553,0.17388457937378038,-0.48742100498647867,-0.8248375027208423,1.6289501017124743,-0.5079706322091426,-0.8049746832586835,0.0042314728546909925,-0.36859166041211683,-0.38717325691724286,-0.4233152742565085,-0.42479730192180154,-0.48700005542892816,-0.5692261804077361,0,0,1,0,0
-0.48154159872262264,-0.5391479588555713,-0.522663369861921,-0.2501146445137227,-0.4311259203835137,-0.3391305246302317,-0.5005483877131761,-0.33691071663899624,-0.35925419413595266,-0.36404906299724765,-0.8025620708985672,-0.28362119298743266,-0.5565309969411232,-0.5411138691463101,-0.2823829588760143,1.438358417404931,-0.4800262772344546,-0.30957603625038366,1.4877341893333884,-0.3363976012139445,-0.08609001127373174,0.06983780179440917,0.4823293312986547,-0.1552236185602469,-0.1323703880259317,-0.04724569457335076,0,0,1,0,1
-0.4919825113968947,0.5670887398054022,0.5022371600777326,0.4095180776502306,-0.3659856723466945,0.2250301772374239,0.613552223680895,-0.3633815669734706,-0.3628296391072802,-0.3920046761255996,-0.04682809630380972,-0.2847712744214118,-0.5405255695106069,-0.5248639044072172,-0.33936928911216435,1.2011276764077612,2.266199655750937,-0.36471594894874404,1.2470192867476142,3.2823702329061035,-0.1455640426712865,-0.1332782242996584,-0.15091435774186956,-0.3591606906051626,0.22589443542105905,0.4819612967536422,0,0,1,0,1
-0.26228243256290945,-0.5635316785389498,-0.6519298357249611,-0.6279324876361606,-0.22395449421214358,-0.4354038923027953,-0.6255036966968813,-0.3450340463712688,-0.36036902231955914,-0.36404906299724765,-0.966415897248758,-0.28622064521888496,-0.1563953111782192,-0.15111471540807894,-0.48742100498647867,-0.8248375027208423,1.3108746326578933,-0.5079706322091426,-0.8049746832586835,-0.2353600277371526,-0.3388546447133395,-0.3581566817609475,-0.40916457729470906,-0.4172917701344729,-0.48053755579516055,-0.565632147090934,0,0,1,0,0
-0.5024234240711668,-0.7009486931004184,-0.8044768509839731,-0.9606182797538607,-0.48854539896506755,-1.2685568211444394,-0.6255036966968813,-0.3741659874801083,-0.17305123819437987,1.0057759802919983,-0.8961928288129619,-0.28882066806876144,-0.5565309969411232,-0.5411138691463101,2.4581880558441593,-0.8258784957335066,-0.4800262772344546,2.342197571018428,-0.8060292512239303,-0.3363976012139445,-0.36859166041211683,-0.4016815444953905,-0.4657673651419068,-0.4191313612588181,-0.4813453682493815,-0.5665738991365131,0,0,0,1,0
-0.4919825113968947,-0.08828673371299947,0.1599077543251069,0.39854356407320696,-0.39809730483099004,0.2130668861585221,-0.02695981426382779,-0.3660426577478358,-0.36283408065382844,-0.3920046761255996,-0.08361160834160765,-0.2858466048418205,-0.5405255695106069,-0.5248639044072172,-0.33936928911216435,1.2041735448522233,2.2711695849549147,-0.36471594894874404,1.25049545522565,3.2882646692448323,-0.2013209471064941,-0.21307380597947065,-0.24289388799356584,-0.36578321865280555,-0.07329910231102482,0.11275605602760135,0,0,1,0,1
-0.4554393170369425,-0.6977012058859116,-0.793598190546969,-0.8812947670135974,-0.4731153856704496,-0.8960738056563653,-0.6255036966968813,-0.36772334665796114,-0.361261773175754,-0.3920046761255996,-0.8259697603771659,-0.2879617446857314,-0.4604984323580262,-0.4273641159726594,-0.48742100498647867,1.093828285509805,2.6810056416282024,-0.5079706322091426,1.1387112509094912,3.8315236607459906,-0.3462888986380338,-0.37266496933909515,-0.4162399257756088,-0.4189841939688705,-0.4825570869307129,-0.5585401776048378,0,0,1,0,0
